method,seed,time_min
Random,20251853,66.17714380302272
Random,20251854,85.28452458586231
Random,20251855,65.830173092791
Random,20251856,65.81715352811653
Random,20251857,65.55601884960086
Random,20251858,78.1702171056161
Random,20251859,66.47946836083891
Random,20251860,58.39638898545358
Random,20251861,64.12619826065075
Random,20251862,64.23265641076125
Random,20251863,62.90111913416497
Random,20251864,67.38698531689843
Random,20251865,65.60123827159855
Random,20251866,53.86688993163758
Random,20251867,54.366432968128365
Random,20251868,53.74189084295175
Random,20251869,59.021079057596666
Random,20251870,53.823547489372864
Random,20251871,59.63752694867757
Random,20251872,53.78612663317838
Random,20251873,56.87500059550358
Random,20251874,63.12041792955742
Random,20251875,69.39619949971171
Random,20251876,59.516202700646886
Random,20251877,53.79218074312223
Random,20251878,67.7169830193401
Random,20251879,67.21226462650914
Random,20251880,69.86128886015516
Random,20251881,68.85855802788602
Random,20251882,67.97256067963878
Random,20251883,65.04911959428465
Random,20251884,67.36258290912355
Random,20251885,66.2105209577207
Random,20251886,62.77960502693633
Random,20251887,57.662574720416444
Random,20251888,67.54584881183234
Random,20251889,59.10414906011442
Random,20251890,76.77016815980704
Random,20251891,65.62030802500563
Random,20251892,60.081293388501855
Random,20251893,54.63546779678649
Random,20251894,58.64920210601373
Random,20251895,69.82267702436998
Random,20251896,53.27883168612295
Random,20251897,59.32289807971802
Random,20251898,66.99425708208297
Random,20251899,60.902572710647476
Random,20251900,49.10117791842602
Random,20251901,56.85838612623667
Random,20251902,60.8074129068908
Random,20251903,60.02561469046851
Random,20251904,54.38828209611463
Random,20251905,63.63437481034437
Random,20251906,60.19556487694434
Random,20251907,55.77400891802968
Random,20251908,69.19297930724413
Random,20251909,68.06068639368556
Random,20251910,65.33670442179034
Random,20251911,65.68625133813067
Random,20251912,66.76299541041048
Random,20251913,62.62307584028551
Random,20251914,55.50505259197817
Random,20251915,55.65914433133852
Random,20251916,71.1811084744041
Random,20251917,59.90443249753508
Random,20251918,66.62181271466902
Random,20251919,69.64228070128473
Random,20251920,59.296674673314136
FrontToBack,20250921,300.77169404291493
FrontToBack,20250922,316.43208627305137
FrontToBack,20250923,314.8345429240808
FrontToBack,20250924,325.08980918258555
FrontToBack,20250925,303.76258486445073
FrontToBack,20250926,295.6842416692577
FrontToBack,20250927,352.7840660194036
FrontToBack,20250928,308.8713950037315
FrontToBack,20250929,322.2402703570019
FrontToBack,20250930,393.63535281503243
FrontToBack,20250931,352.01624297191006
FrontToBack,20250932,319.35058650887424
FrontToBack,20250933,324.02359543058645
FrontToBack,20250934,314.98825393554296
FrontToBack,20250935,331.98912206204875
FrontToBack,20250936,352.6402104857011
FrontToBack,20250937,350.53741510121563
FrontToBack,20250938,362.71301442110206
FrontToBack,20250939,287.3305986111518
FrontToBack,20250940,308.15107545447154
FrontToBack,20250941,327.2435387944519
FrontToBack,20250942,333.3753113840164
FrontToBack,20250943,352.2720297148865
FrontToBack,20250944,326.5567307887046
FrontToBack,20250945,326.0806350356243
FrontToBack,20250946,327.8342541467646
FrontToBack,20250947,370.27036517381185
FrontToBack,20250948,323.15823102122033
FrontToBack,20250949,327.11044462815454
FrontToBack,20250950,325.52573464403406
FrontToBack,20250951,348.34520230860693
FrontToBack,20250952,337.6419300545606
FrontToBack,20250953,321.6555842113801
FrontToBack,20250954,335.3175213004055
FrontToBack,20250955,295.596464846416
FrontToBack,20250956,353.01473937982644
FrontToBack,20250957,334.1762628007043
FrontToBack,20250958,352.97169481068363
FrontToBack,20250959,339.38238864134706
FrontToBack,20250960,312.9112254405949
FrontToBack,20250961,326.2068367938436
FrontToBack,20250962,324.22299139430356
FrontToBack,20250963,323.50564556720826
FrontToBack,20250964,308.6673803464503
FrontToBack,20250965,370.6116232442336
FrontToBack,20250966,318.8958158870259
FrontToBack,20250967,323.334937248002
FrontToBack,20250968,331.6861332889042
FrontToBack,20250969,344.4769555861766
FrontToBack,20250970,358.74952587116957
FrontToBack,20250971,346.04472577922394
FrontToBack,20250972,321.16620578341906
FrontToBack,20250973,313.4798231540077
FrontToBack,20250974,332.8603611331984
FrontToBack,20250975,307.213662818222
FrontToBack,20250976,312.6164163497681
FrontToBack,20250977,308.65102219199616
FrontToBack,20250978,358.4469348843875
FrontToBack,20250979,314.3603379674599
FrontToBack,20250980,356.2788407779754
FrontToBack,20250981,311.73068786002233
FrontToBack,20250982,341.6195318039757
FrontToBack,20250983,369.8975334475614
FrontToBack,20250984,314.75887441600327
FrontToBack,20250985,313.00390282902447
FrontToBack,20250986,314.4306908061835
FrontToBack,20250987,320.19109208923265
FrontToBack,20250988,316.6343544116444
FrontToBack,20250989,353.15039731854483
FrontToBack,20250990,324.7965155710827
FrontToBack,20250991,328.22164604200736
FrontToBack,20250992,345.187515483006
FrontToBack,20250993,309.61079859230114
FrontToBack,20250994,332.2457916373494
FrontToBack,20250995,327.3634491433916
FrontToBack,20250996,317.43706490258404
FrontToBack,20250997,310.9788699694759
FrontToBack,20250998,329.42688999549546
FrontToBack,20250999,357.4377067234118
FrontToBack,20251000,373.5462232642561
FrontToBack,20251001,340.7953352452557
FrontToBack,20251002,308.31376643493996
FrontToBack,20251003,316.6494336504521
FrontToBack,20251004,333.3212713350558
FrontToBack,20251005,345.95346520047786
FrontToBack,20251006,316.9159667247307
FrontToBack,20251007,327.09899616343625
FrontToBack,20251008,312.01753185210333
FrontToBack,20251009,313.26471241844155
FrontToBack,20251010,341.63680592806975
FrontToBack,20251011,312.818338112553
FrontToBack,20251012,300.33133320385065
FrontToBack,20251013,343.2744168988823
FrontToBack,20251014,311.1020585769405
FrontToBack,20251015,308.6608093349918
FrontToBack,20251016,334.8526957391473
FrontToBack,20251017,317.59626917852614
FrontToBack,20251018,370.42711401981927
FrontToBack,20251019,327.7027856385561
FrontToBack,20251020,323.72787772586685
FrontToBack,20251021,330.21813774380473
FrontToBack,20251022,295.149287759102
FrontToBack,20251023,331.3325590957045
FrontToBack,20251024,378.8564687840292
FrontToBack,20251025,345.48967767917054
FrontToBack,20251026,318.4848898260234
FrontToBack,20251027,332.6857788335225
FrontToBack,20251028,356.13838931682494
FrontToBack,20251029,306.74478750076776
FrontToBack,20251030,353.8427023854615
FrontToBack,20251031,292.30316657174455
FrontToBack,20251032,342.4264366869928
FrontToBack,20251033,344.97042582944266
FrontToBack,20251034,318.94198002031555
FrontToBack,20251035,327.63207967873996
FrontToBack,20251036,308.1218377057326
FrontToBack,20251037,337.63846356649185
FrontToBack,20251038,351.37888778860645
FrontToBack,20251039,297.0530228000436
FrontToBack,20251040,327.4441963588655
FrontToBack,20251041,331.8972421745113
FrontToBack,20251042,313.09904389949094
FrontToBack,20251043,316.05671431638524
FrontToBack,20251044,351.4975187831225
FrontToBack,20251045,311.2378635587582
FrontToBack,20251046,284.701559097909
FrontToBack,20251047,351.1904767512044
FrontToBack,20251048,359.6425618145447
FrontToBack,20251049,339.3909222726278
FrontToBack,20251050,304.42424570274545
FrontToBack,20251051,299.33850108346314
FrontToBack,20251052,307.32097477879284
FrontToBack,20251053,283.7738695079186
FrontToBack,20251054,327.7277509312157
FrontToBack,20251055,288.3867975380724
FrontToBack,20251056,320.0742540855848
FrontToBack,20251057,346.4831783750219
FrontToBack,20251058,298.19031803584335
FrontToBack,20251059,278.4733559673934
FrontToBack,20251060,350.1125028183387
FrontToBack,20251061,348.7639285611062
FrontToBack,20251062,298.2726813402102
FrontToBack,20251063,359.68829022369675
FrontToBack,20251064,311.2089029583961
FrontToBack,20251065,334.17934167443013
FrontToBack,20251066,338.87016754071243
FrontToBack,20251067,327.40177286182734
FrontToBack,20251068,322.6422195329749
FrontToBack,20251069,343.1641689428971
FrontToBack,20251070,360.96551119937214
FrontToBack,20251071,343.8634680424311
FrontToBack,20251072,313.2842595936694
FrontToBack,20251073,277.03816611781883
FrontToBack,20251074,323.82962640599004
FrontToBack,20251075,344.0789484931075
FrontToBack,20251076,325.87305924201297
FrontToBack,20251077,322.30401950285176
FrontToBack,20251078,334.24558641600305
FrontToBack,20251079,306.30127814139354
FrontToBack,20251080,358.5881250003199
FrontToBack,20251081,344.68144882736743
FrontToBack,20251082,365.8282868628456
FrontToBack,20251083,357.353834917146
FrontToBack,20251084,324.01991741295427
FrontToBack,20251085,332.3079975987252
FrontToBack,20251086,320.99839652016107
FrontToBack,20251087,313.6422320251679
FrontToBack,20251088,344.3413299769005
FrontToBack,20251089,318.1892386934999
FrontToBack,20251090,297.7902033847939
FrontToBack,20251091,355.5682292677652
FrontToBack,20251092,335.6788512355585
FrontToBack,20251093,326.7480965553821
FrontToBack,20251094,328.72433856601293
FrontToBack,20251095,332.15946974785106
FrontToBack,20251096,342.8858598424006
FrontToBack,20251097,341.0433769349137
FrontToBack,20251098,330.00608065654495
FrontToBack,20251099,308.0090040567598
FrontToBack,20251100,316.5674820123263
FrontToBack,20251101,331.6053670328907
FrontToBack,20251102,345.23142277298797
FrontToBack,20251103,300.63796103935925
FrontToBack,20251104,297.3876067709209
FrontToBack,20251105,312.74928236147326
FrontToBack,20251106,333.7343822237333
FrontToBack,20251107,302.9073383787037
FrontToBack,20251108,298.07923631260496
FrontToBack,20251109,335.5413063056869
FrontToBack,20251110,355.92578062551905
FrontToBack,20251111,289.6462324127211
FrontToBack,20251112,309.12775094287093
FrontToBack,20251113,329.36384288470555
FrontToBack,20251114,343.566091288331
FrontToBack,20251115,387.6673499285169
FrontToBack,20251116,326.2029499567878
FrontToBack,20251117,360.6019099920807
FrontToBack,20251118,332.2782819949728
FrontToBack,20251119,322.73246224343455
FrontToBack,20251120,365.3580433363009
FrontToBack,20251121,337.74058078762994
FrontToBack,20251122,349.463701772896
FrontToBack,20251123,304.85293055497937
FrontToBack,20251124,365.08537179534636
FrontToBack,20251125,363.2554515551818
FrontToBack,20251126,343.3842805902912
FrontToBack,20251127,327.2820842276583
FrontToBack,20251128,328.8591098235
FrontToBack,20251129,318.8308742843852
FrontToBack,20251130,362.9359998462265
FrontToBack,20251131,342.8550571145117
FrontToBack,20251132,298.2206234627097
FrontToBack,20251133,310.14982714015025
FrontToBack,20251134,347.2865710383114
FrontToBack,20251135,324.00270871172216
FrontToBack,20251136,312.77919985495583
FrontToBack,20251137,294.2697034159229
FrontToBack,20251138,308.025860040531
FrontToBack,20251139,297.5373819018163
FrontToBack,20251140,337.6907205254547
FrontToBack,20251141,375.410123762248
FrontToBack,20251142,372.3382116202075
FrontToBack,20251143,318.15297484575626
FrontToBack,20251144,328.3846238344887
FrontToBack,20251145,317.08353840224527
FrontToBack,20251146,312.5776114620101
FrontToBack,20251147,329.9821203863095
FrontToBack,20251148,327.91382810860426
FrontToBack,20251149,314.9597421143702
FrontToBack,20251150,327.87940851356893
FrontToBack,20251151,303.4756871167049
FrontToBack,20251152,328.11415157961704
FrontToBack,20251153,335.7817620620121
FrontToBack,20251154,321.9586648329107
FrontToBack,20251155,363.5438424281808
FrontToBack,20251156,309.6054596857845
FrontToBack,20251157,326.7277006746356
FrontToBack,20251158,344.8998417115691
FrontToBack,20251159,347.36945437622745
FrontToBack,20251160,314.8813677512386
FrontToBack,20251161,312.1272120630471
FrontToBack,20251162,326.3196233984721
FrontToBack,20251163,326.84839301608184
FrontToBack,20251164,345.45862858623013
FrontToBack,20251165,357.869485973632
FrontToBack,20251166,308.8624086388543
FrontToBack,20251167,337.65233748783555
FrontToBack,20251168,286.68545626715627
FrontToBack,20251169,321.3554563591986
FrontToBack,20251170,304.83892780551736
FrontToBack,20251171,308.87322183254713
FrontToBack,20251172,301.8548680191137
FrontToBack,20251173,329.89013353334707
FrontToBack,20251174,345.0758192697202
FrontToBack,20251175,282.6089661860782
FrontToBack,20251176,314.7950517375613
FrontToBack,20251177,315.03288736004475
FrontToBack,20251178,341.30402221998025
FrontToBack,20251179,286.6240641368827
FrontToBack,20251180,331.4804833632756
FrontToBack,20251181,309.6030623884701
FrontToBack,20251182,324.17408647999116
FrontToBack,20251183,329.7158818663423
FrontToBack,20251184,319.11621714821905
FrontToBack,20251185,333.3889141308391
FrontToBack,20251186,313.884135371372
FrontToBack,20251187,314.65777804004324
FrontToBack,20251188,357.83379723287646
FrontToBack,20251189,355.1421467129743
FrontToBack,20251190,322.7000212913823
FrontToBack,20251191,337.2225492424869
FrontToBack,20251192,333.9539660499038
FrontToBack,20251193,276.40873409856266
FrontToBack,20251194,338.8199422656869
FrontToBack,20251195,332.50392145070316
FrontToBack,20251196,339.8191568738098
FrontToBack,20251197,354.1034167543873
FrontToBack,20251198,313.3681980196204
FrontToBack,20251199,328.30323769401684
FrontToBack,20251200,352.38330798188076
FrontToBack,20251201,310.10885494468414
FrontToBack,20251202,295.38751681767826
FrontToBack,20251203,306.0555838055441
FrontToBack,20251204,317.00762442170054
FrontToBack,20251205,345.438340464915
FrontToBack,20251206,322.31532042098524
FrontToBack,20251207,300.693072444372
FrontToBack,20251208,328.96569154007943
FrontToBack,20251209,295.01233968101644
FrontToBack,20251210,342.41311075918065
FrontToBack,20251211,319.7219415194739
FrontToBack,20251212,306.84585069743116
FrontToBack,20251213,327.11630204729363
FrontToBack,20251214,335.3179609864483
FrontToBack,20251215,290.36488330668067
FrontToBack,20251216,320.64933480754667
FrontToBack,20251217,345.4759236870709
FrontToBack,20251218,337.4884786294452
FrontToBack,20251219,309.0781497559563
FrontToBack,20251220,346.3798593827348
FrontToBack,20251221,329.5875839353001
FrontToBack,20251222,335.83406301168156
FrontToBack,20251223,329.66818817158713
FrontToBack,20251224,325.2464065899816
FrontToBack,20251225,325.5420165716639
FrontToBack,20251226,348.20878774417855
FrontToBack,20251227,312.6275708507588
FrontToBack,20251228,302.3008536329134
FrontToBack,20251229,312.15697043566314
FrontToBack,20251230,296.18018063616506
FrontToBack,20251231,360.97874225965205
FrontToBack,20251232,375.6072715777635
FrontToBack,20251233,313.52065714004306
FrontToBack,20251234,327.3076556243998
FrontToBack,20251235,338.3876405362216
FrontToBack,20251236,301.9678418264306
FrontToBack,20251237,383.7394371451912
FrontToBack,20251238,318.8378851521505
FrontToBack,20251239,342.5845505328065
FrontToBack,20251240,340.7008535958589
FrontToBack,20251241,359.67216343433773
FrontToBack,20251242,331.6915283200654
FrontToBack,20251243,321.5670063119898
FrontToBack,20251244,321.97260336073043
FrontToBack,20251245,325.92506441128853
FrontToBack,20251246,338.5536435611538
FrontToBack,20251247,354.103842739467
FrontToBack,20251248,327.64633784315225
FrontToBack,20251249,339.1645724859314
FrontToBack,20251250,353.3832105359467
FrontToBack,20251251,317.2476206277799
FrontToBack,20251252,320.95999020668245
FrontToBack,20251253,318.4175392523923
FrontToBack,20251254,332.45029827686085
FrontToBack,20251255,301.6212751333405
FrontToBack,20251256,320.37267103887984
FrontToBack,20251257,341.08066037815036
FrontToBack,20251258,283.02165792010896
FrontToBack,20251259,328.72031682581724
FrontToBack,20251260,321.0630019799
FrontToBack,20251261,328.11274396579057
FrontToBack,20251262,349.79511636428026
FrontToBack,20251263,321.8167962758132
FrontToBack,20251264,350.71469505318623
FrontToBack,20251265,327.9569096765696
FrontToBack,20251266,288.9992795478359
FrontToBack,20251267,334.41692723814197
FrontToBack,20251268,332.74433841295144
FrontToBack,20251269,290.1642120282807
FrontToBack,20251270,315.69768400209125
FrontToBack,20251271,345.6034859044352
FrontToBack,20251272,326.6193891634106
FrontToBack,20251273,286.59935299037494
FrontToBack,20251274,289.96643138122016
FrontToBack,20251275,333.24834449724676
FrontToBack,20251276,304.0820140669751
FrontToBack,20251277,318.8429176395226
FrontToBack,20251278,304.29927403469577
FrontToBack,20251279,328.450563061426
FrontToBack,20251280,337.6910134117058
FrontToBack,20251281,285.6870556712285
FrontToBack,20251282,345.8038526657828
FrontToBack,20251283,337.8741159033017
FrontToBack,20251284,309.10554611297493
FrontToBack,20251285,308.40424213373126
FrontToBack,20251286,319.08828122809194
FrontToBack,20251287,324.2130133496373
FrontToBack,20251288,321.62978877908745
FrontToBack,20251289,320.89223006803434
FrontToBack,20251290,321.2154889520076
FrontToBack,20251291,311.56010735133873
FrontToBack,20251292,330.55373584373234
FrontToBack,20251293,327.96997499264677
FrontToBack,20251294,340.28823844963205
FrontToBack,20251295,321.4100277324436
FrontToBack,20251296,310.5582440674653
FrontToBack,20251297,325.7810119433171
FrontToBack,20251298,376.16567833884113
FrontToBack,20251299,344.43681384274475
FrontToBack,20251300,357.4785363819051
FrontToBack,20251301,318.75912980192044
FrontToBack,20251302,348.21634252807047
FrontToBack,20251303,318.31287572235357
FrontToBack,20251304,346.17327284280833
FrontToBack,20251305,336.9263513149682
FrontToBack,20251306,300.60742667124674
FrontToBack,20251307,345.07107555367463
FrontToBack,20251308,303.92982241199155
FrontToBack,20251309,353.81151916690243
FrontToBack,20251310,339.11622905080867
FrontToBack,20251311,316.6955685925123
FrontToBack,20251312,278.8931632763203
FrontToBack,20251313,345.06618225744563
FrontToBack,20251314,353.60730262792777
FrontToBack,20251315,335.9000050434514
FrontToBack,20251316,359.41576162871064
FrontToBack,20251317,316.0118699620508
FrontToBack,20251318,346.7083511210039
FrontToBack,20251319,334.3956274355552
FrontToBack,20251320,400.543409152138
FrontToBack,20251321,270.6146743400467
FrontToBack,20251322,361.7304572091609
FrontToBack,20251323,345.61321613026
FrontToBack,20251324,318.4353610944646
FrontToBack,20251325,301.7111377138085
FrontToBack,20251326,352.2830328185396
FrontToBack,20251327,325.1576666281448
FrontToBack,20251328,363.7717509646455
FrontToBack,20251329,341.3645130614241
FrontToBack,20251330,327.51796410207214
FrontToBack,20251331,342.20447533257254
FrontToBack,20251332,368.29425535684567
FrontToBack,20251333,325.90702893144135
FrontToBack,20251334,352.4264164165522
FrontToBack,20251335,306.41620966568513
FrontToBack,20251336,346.5760114433544
FrontToBack,20251337,288.8580459875477
FrontToBack,20251338,339.83527334221264
FrontToBack,20251339,341.76506734486975
FrontToBack,20251340,346.44725274572914
FrontToBack,20251341,332.06497530827335
FrontToBack,20251342,347.3860860492825
FrontToBack,20251343,295.62217895539834
FrontToBack,20251344,330.09193474338525
FrontToBack,20251345,368.44498730213553
FrontToBack,20251346,323.5577247109746
FrontToBack,20251347,360.5704102212242
FrontToBack,20251348,296.88968750558695
FrontToBack,20251349,294.09805173244257
FrontToBack,20251350,292.00412017669083
FrontToBack,20251351,399.86232816746
FrontToBack,20251352,365.47742338923314
FrontToBack,20251353,323.396631123143
FrontToBack,20251354,313.11235067974224
FrontToBack,20251355,310.2617159961547
FrontToBack,20251356,331.1162903750614
FrontToBack,20251357,346.37487542491914
FrontToBack,20251358,305.66633549940474
FrontToBack,20251359,328.79348644526084
FrontToBack,20251360,325.5333034643326
FrontToBack,20251361,342.93287719451916
FrontToBack,20251362,350.5169814836339
FrontToBack,20251363,316.04907777867913
FrontToBack,20251364,329.47370666244143
FrontToBack,20251365,354.1717285792603
FrontToBack,20251366,332.83803751549533
FrontToBack,20251367,325.9218597315818
FrontToBack,20251368,337.3888448339735
FrontToBack,20251369,319.87965430946423
FrontToBack,20251370,338.4384184536187
FrontToBack,20251371,320.6331836159897
FrontToBack,20251372,354.9411815248865
FrontToBack,20251373,343.8783858972578
FrontToBack,20251374,334.58879617389516
FrontToBack,20251375,363.66236336500214
FrontToBack,20251376,323.3509478966516
FrontToBack,20251377,339.022096285029
FrontToBack,20251378,350.8148526411574
FrontToBack,20251379,343.85776624275775
FrontToBack,20251380,340.12247508021835
FrontToBack,20251381,275.2346428736235
FrontToBack,20251382,325.16263443757856
FrontToBack,20251383,330.06039716663173
FrontToBack,20251384,321.33708520691255
FrontToBack,20251385,381.379230057333
FrontToBack,20251386,349.2483336159186
FrontToBack,20251387,316.88976439436357
FrontToBack,20251388,327.08216792088336
FrontToBack,20251389,330.5507878937434
FrontToBack,20251390,310.63717678279977
FrontToBack,20251391,330.18369492908573
FrontToBack,20251392,352.93048394675463
FrontToBack,20251393,317.2526729870523
FrontToBack,20251394,330.2129651232812
FrontToBack,20251395,334.2201706974211
FrontToBack,20251396,323.3220729716008
FrontToBack,20251397,327.4940517928642
FrontToBack,20251398,323.963413859158
FrontToBack,20251399,333.262133705789
FrontToBack,20251400,340.0479714435957
FrontToBack,20251401,325.5127324433596
FrontToBack,20251402,305.9387550888093
FrontToBack,20251403,328.28360745250035
FrontToBack,20251404,347.54476838923756
FrontToBack,20251405,334.948022103512
FrontToBack,20251406,311.547219696
FrontToBack,20251407,320.31906065571366
FrontToBack,20251408,315.40383080629357
FrontToBack,20251409,285.1975622252502
FrontToBack,20251410,321.99749790546434
FrontToBack,20251411,348.593640536925
FrontToBack,20251412,312.48585884523357
FrontToBack,20251413,305.1613276211778
FrontToBack,20251414,338.2275271042733
FrontToBack,20251415,360.6773177616751
FrontToBack,20251416,350.5493675920506
FrontToBack,20251417,292.6757926207411
FrontToBack,20251418,286.3154199020197
FrontToBack,20251419,339.35650233346183
FrontToBack,20251420,310.1595075522255
FrontToBack,20251421,325.0145919315543
FrontToBack,20251422,301.79146629986025
FrontToBack,20251423,323.86335628403714
FrontToBack,20251424,336.16560784855767
FrontToBack,20251425,334.59774455515947
FrontToBack,20251426,294.37504945493635
FrontToBack,20251427,323.3699154057351
FrontToBack,20251428,339.59411782378265
FrontToBack,20251429,338.8879740002052
FrontToBack,20251430,387.381809587826
FrontToBack,20251431,347.1555061166396
FrontToBack,20251432,331.02795320986877
FrontToBack,20251433,318.61499446171626
FrontToBack,20251434,308.11317455160446
FrontToBack,20251435,338.2966395812371
FrontToBack,20251436,296.27349146152295
FrontToBack,20251437,306.6884969008569
FrontToBack,20251438,260.60190457805504
FrontToBack,20251439,303.7218663837829
FrontToBack,20251440,363.77513503963945
FrontToBack,20251441,285.3274790231774
FrontToBack,20251442,318.43218681806405
FrontToBack,20251443,325.07466887204697
FrontToBack,20251444,313.3742209688332
FrontToBack,20251445,310.5960248932881
FrontToBack,20251446,356.391736986958
FrontToBack,20251447,319.3710576542612
FrontToBack,20251448,317.11511284800184
FrontToBack,20251449,318.2650537330582
FrontToBack,20251450,325.0796251312184
FrontToBack,20251451,315.8091542870191
FrontToBack,20251452,325.2873962886881
FrontToBack,20251453,353.7368907269547
FrontToBack,20251454,351.0640844269252
FrontToBack,20251455,311.84521657146746
FrontToBack,20251456,327.0157405592198
FrontToBack,20251457,327.5735652668058
FrontToBack,20251458,302.7835376432384
FrontToBack,20251459,330.4028853750616
FrontToBack,20251460,311.9494701685578
FrontToBack,20251461,338.14217503828985
FrontToBack,20251462,328.63159511070626
FrontToBack,20251463,331.60579949031506
FrontToBack,20251464,291.7312877957815
FrontToBack,20251465,313.7123061608741
FrontToBack,20251466,333.3117969700275
FrontToBack,20251467,326.67514947904033
FrontToBack,20251468,315.4324013419463
FrontToBack,20251469,316.22012930138817
FrontToBack,20251470,340.2892919749896
FrontToBack,20251471,376.344132159908
FrontToBack,20251472,300.6789119582834
FrontToBack,20251473,308.6172660635373
FrontToBack,20251474,339.5656753092264
FrontToBack,20251475,335.666552957339
FrontToBack,20251476,334.066298341766
FrontToBack,20251477,283.05787636534615
FrontToBack,20251478,355.7663446493761
FrontToBack,20251479,337.4114027862322
FrontToBack,20251480,337.34138979901064
FrontToBack,20251481,337.63815732441094
FrontToBack,20251482,322.88535741990097
FrontToBack,20251483,317.41641334012013
FrontToBack,20251484,332.8650465043191
FrontToBack,20251485,319.63215402882395
FrontToBack,20251486,348.61558028067003
FrontToBack,20251487,337.70160712620645
FrontToBack,20251488,281.0876181982515
FrontToBack,20251489,329.1727697520242
FrontToBack,20251490,325.58353834736306
FrontToBack,20251491,356.80080784429606
FrontToBack,20251492,335.7132252728109
FrontToBack,20251493,310.80851777538214
FrontToBack,20251494,321.01987181634723
FrontToBack,20251495,352.8605468119328
FrontToBack,20251496,360.84240913540435
FrontToBack,20251497,297.9911036095159
FrontToBack,20251498,364.5315018102025
FrontToBack,20251499,348.56707813275284
FrontToBack,20251500,349.27085462959
FrontToBack,20251501,325.61036587454316
FrontToBack,20251502,334.4709357858224
FrontToBack,20251503,312.83634444556225
FrontToBack,20251504,295.86967008811973
FrontToBack,20251505,329.8488939579651
FrontToBack,20251506,355.3228323844751
FrontToBack,20251507,309.61258127638945
FrontToBack,20251508,301.7741685214378
FrontToBack,20251509,317.09655619683366
FrontToBack,20251510,314.8812419859182
FrontToBack,20251511,337.9226162945311
FrontToBack,20251512,303.7150256717508
FrontToBack,20251513,330.9125370118162
FrontToBack,20251514,326.47570462421004
FrontToBack,20251515,319.0855769501176
FrontToBack,20251516,302.99045778620507
FrontToBack,20251517,321.50964172305277
FrontToBack,20251518,325.22364157628783
FrontToBack,20251519,354.9541707387771
FrontToBack,20251520,348.7898606457092
FrontToBack,20251521,360.06578558456374
FrontToBack,20251522,354.4079358511257
FrontToBack,20251523,320.27865864161527
FrontToBack,20251524,363.07297028144706
FrontToBack,20251525,296.30121551451833
FrontToBack,20251526,295.72334801558384
FrontToBack,20251527,390.001114564607
FrontToBack,20251528,327.5954669923593
FrontToBack,20251529,375.57341257831496
FrontToBack,20251530,350.4469391198915
FrontToBack,20251531,320.65115828071066
FrontToBack,20251532,325.7326832203418
FrontToBack,20251533,334.44347039955977
FrontToBack,20251534,304.35660731702706
FrontToBack,20251535,275.60569942494226
FrontToBack,20251536,343.139006910987
FrontToBack,20251537,368.1548254117496
FrontToBack,20251538,288.1694082512446
FrontToBack,20251539,311.3243213619985
FrontToBack,20251540,335.18941585500505
FrontToBack,20251541,317.81479528722645
FrontToBack,20251542,345.04690793227957
FrontToBack,20251543,344.0799310736556
FrontToBack,20251544,331.3187050727063
FrontToBack,20251545,309.2125428946148
FrontToBack,20251546,343.84337975472187
FrontToBack,20251547,338.24588913906973
FrontToBack,20251548,336.6835135019927
FrontToBack,20251549,303.65659544778407
FrontToBack,20251550,344.26899782358294
FrontToBack,20251551,334.30972593310827
FrontToBack,20251552,317.37877977290776
FrontToBack,20251553,332.5456214747654
FrontToBack,20251554,330.0764667531645
FrontToBack,20251555,333.31124858050845
FrontToBack,20251556,332.3973213989327
FrontToBack,20251557,346.99963702046415
FrontToBack,20251558,334.2276145351263
FrontToBack,20251559,329.01185444735745
FrontToBack,20251560,312.2813601737252
FrontToBack,20251561,350.4066269183471
FrontToBack,20251562,328.19791549546125
FrontToBack,20251563,304.1444641652208
FrontToBack,20251564,337.3940564583985
FrontToBack,20251565,334.92088353045546
FrontToBack,20251566,325.9773529286249
FrontToBack,20251567,302.269043874384
FrontToBack,20251568,360.9757898052526
FrontToBack,20251569,336.7449859650777
FrontToBack,20251570,307.1469007554923
FrontToBack,20251571,330.6539634671174
FrontToBack,20251572,331.81397114117016
FrontToBack,20251573,347.4035077416532
FrontToBack,20251574,302.5773883716105
FrontToBack,20251575,321.4158290401083
FrontToBack,20251576,307.64199935893987
FrontToBack,20251577,333.11579962915016
FrontToBack,20251578,335.97583840398937
FrontToBack,20251579,302.50362075528653
FrontToBack,20251580,331.94312631281
FrontToBack,20251581,345.717616617993
FrontToBack,20251582,323.3915673228572
FrontToBack,20251583,326.6747486100242
FrontToBack,20251584,326.580889451581
FrontToBack,20251585,355.8649457973055
FrontToBack,20251586,349.4768206189419
FrontToBack,20251587,306.3656891383001
FrontToBack,20251588,327.24483957426247
FrontToBack,20251589,337.7802505444121
FrontToBack,20251590,318.4008581675401
FrontToBack,20251591,325.84155208123457
FrontToBack,20251592,315.49196126088646
FrontToBack,20251593,365.04040391521136
FrontToBack,20251594,370.3394615360354
FrontToBack,20251595,352.5554042422591
FrontToBack,20251596,314.8493898891472
FrontToBack,20251597,377.7324065226011
FrontToBack,20251598,308.12410697001025
FrontToBack,20251599,337.2452281833238
FrontToBack,20251600,334.2913088966058
FrontToBack,20251601,336.9529986872392
FrontToBack,20251602,315.87576872401377
FrontToBack,20251603,323.4713304726743
FrontToBack,20251604,346.15990654709816
FrontToBack,20251605,336.78035018189604
