run,time_min,cum_mean_min,seed
667,166.8220706670799,172.44177801448157,23011
668,168.21887140497378,172.43545629800025,23012
669,160.28491922568605,172.417294060224,23013
670,164.9477779803279,172.40614552876147,23014
671,170.1066750010383,172.4027185980197,23015
672,171.2703562880498,172.40103353505842,23016
673,171.97866526876496,172.4004059447668,23017
674,171.20531524794424,172.39863281316912,23018
675,158.85914328864615,172.37857431016982,23019
676,179.22312723912034,172.3886993884671,23020
677,168.86470285208395,172.38349407600566,23021
678,174.12079004642555,172.38605645944287,23022
679,167.71553451956436,172.37917792933993,23023
680,189.14736533017071,172.40383702845884,23024
681,165.77447728397016,172.39410228580905,23025
682,163.1526330387095,172.38055174439103,23026
683,172.01467112757842,172.38001604802673,23027
684,161.93953068377942,172.36475218053513,23028
685,166.6960282783578,172.3564766711889,23029
686,170.41954396944215,172.35365315413097,23030
687,185.6598328257291,172.37302168349282,23031
688,162.99121192139762,172.35938533209443,23032
689,182.40588722819945,172.37396661205975,23033
690,184.24580406634317,172.39117217358768,23034
691,167.43458685791478,172.38399911234936,23035
692,177.1881803491869,172.39094157078412,23036
693,177.29932551762965,172.39802437590222,23037
694,168.01876625499892,172.39171420569917,23038
695,182.66049197251746,172.40648942550754,23039
696,176.96524901787177,172.4130393674506,23040
697,161.3532753223754,172.39717170024102,23041
698,164.18847981702322,172.3854113966834,23042
699,179.7906142145871,172.39600539213106,23043
700,166.31691143918962,172.3873209721983,23044
701,174.6399939714878,172.39053448574933,23045
702,154.09560620950634,172.36447333435868,23046
703,167.97078168750875,172.3582234173646,23047
704,172.29275802501945,172.35813042675045,23048
705,159.91023754614162,172.3404738411042,23049
706,181.29635069407664,172.35315921908293,23050
707,172.22287473788555,172.35297494117458,23051
708,175.13568614827477,172.35690532423544,23052
709,179.7787284389503,172.36737333991204,23053
710,183.7699257026526,172.3834332728173,23054
711,178.50645145688833,172.39204511273866,23055
712,165.7366588222073,172.3826976600834,23056
713,186.83810224612338,172.40297171981138,23057
714,180.34826119479771,172.41409957621892,23058
715,187.91119471291478,172.43577383515137,23059
716,171.37926632804002,172.43429826600735,23060
717,166.31463887262873,172.4257631761979,23061
718,170.30682701023306,172.42281201162135,23062
719,172.18684305351667,172.42248382113718,23063
720,160.62633037323076,172.4061002746818,23064
721,161.59852427503634,172.39111057149225,23065
722,166.0928275978795,172.3823871878723,23066
723,174.65768799480222,172.38553421526777,23067
724,170.6412291908294,172.3831249541843,23068
725,161.86184467909595,172.36861284346006,23069
726,161.61183111172585,172.3537963396973,23070
727,169.93220919208522,172.35046540827008,23071
728,175.32652911911387,172.35455340787286,23072
729,160.47849735162973,172.3382625216503,23073
730,192.7284788648205,172.36619432486015,23074
731,162.2415387213687,172.35234390679793,23075
732,181.83267219116456,172.36529517494594,23076
733,162.2898704582916,172.3515497114853,23077
734,167.9439455010815,172.34554480111692,23078
735,167.60744359606917,172.33909840491955,23079
736,159.41861084651498,172.32154339465,23080
737,163.47996097394446,172.30954667494754,23081
738,160.57212436590459,172.29364230867512,23082
739,171.08248988714564,172.29200340147415,23083
740,169.34331835830017,172.28801869195635,23084
741,174.09358111738254,172.2904553484009,23085
742,173.81920495137342,172.2925156578389,23086
743,167.3923039721515,172.28592048733324,23087
744,178.37645025876358,172.29410668326258,23088
745,176.3744869484981,172.29958370375286,23089
746,158.05734133509353,172.28049222604685,23090
747,171.8544487846462,172.27992188676785,23091
748,182.94914770550957,172.29418555764855,23092
749,163.270656142681,172.2821381218475,23093
750,169.21824743391159,172.27805293426363,23094
751,175.15328316419016,172.28188146985605,23095
752,163.36689864125708,172.27002643949888,23096
753,156.00025227318875,172.2484198337003,23097
754,176.60107034470045,172.2541925797361,23098
755,194.55045430214798,172.28372405221612,23099
756,169.74751704462238,172.28036928104206,23100
757,161.54020917012735,172.26618148697216,23101
758,165.4166144055613,172.25714511879087,23102
759,168.92969228550305,172.2527611229631,23103
760,167.44564680329046,172.24643597254249,23104
761,167.36335226787912,172.24001930538785,23105
762,171.13448944482977,172.2385684787992,23106
763,157.58378782878134,172.21936168895644,23107
764,164.73510787698984,172.2095655452235,23108
765,173.22822294222027,172.21089712352023,23109
766,171.02741817654157,172.20935211184008,23110
767,177.76995327041152,172.2166019177835,23111
768,168.9816777489939,172.21238977693872,23112
769,181.02422611101665,172.22384860182052,23113
770,170.4867486549863,172.22159262786357,23114
771,167.52549477170453,172.21550170976218,23115
772,168.23082375106586,172.21034020981568,23116
773,171.89301917561238,172.20992970394994,23117
774,175.93086834216444,172.21473711821122,23118
775,170.74925235180964,172.21284617012554,23119
776,167.79334408395619,172.2071509354784,23120
777,163.60991634514198,172.19608628349602,23121
778,166.55879400021684,172.1888404065252,23122
779,177.82437612858558,172.19607472709268,23123
780,177.14883725343708,172.2024244226393,23124
781,171.94555757973438,172.20209552783402,23125
782,175.98771730753782,172.20693647640144,23126
783,157.10601734384008,172.18765050049774,23127
784,159.01574915133898,172.17084960591976,23128
785,163.88459262037486,172.16029386453687,23129
786,175.1911217263469,172.16414987962824,23130
787,169.9818033682747,172.16137688533172,23131
788,188.39066657935365,172.18197243062872,23132
789,168.4763753426024,172.17727585637266,23133
790,169.34279605220547,172.17368790725345,23134
791,174.69152442808536,172.17687101284235,23135
792,171.06583379844096,172.1754681880767,23136
793,166.77897724202495,172.16866302925447,23137
794,166.53193225769004,172.1615638721114,23138
795,180.56408527178442,172.17213308141916,23139
796,171.692023925701,172.1715299292135,23140
797,181.96655784895106,172.1838198011329,23141
798,170.55567116865262,172.18177951462604,23142
799,174.77521469137457,172.18502536591106,23143
800,171.132717970545,172.18370998166688,23144
801,173.33788298632172,172.1851508967788,23145
802,166.68204755045127,172.17828917190806,23146
803,184.6590533412389,172.19383184210648,23147
804,178.0378354315311,172.20110050328736,23148
805,179.79603591196974,172.21053520565837,23149
806,176.0190775296614,172.21526044427375,23150
807,181.2692620574787,172.22647977712782,23151
808,173.27815142793412,172.22778135095305,23152
809,172.7693539589109,172.22845078557353,23153
810,181.37906304506782,172.23974783774574,23154
811,174.9901135330021,172.2431391641271,23155
812,166.25826354602242,172.23576862765157,23156
813,177.74198287450534,172.24254133890233,23157
814,158.29570776227754,172.22540763671972,23158
815,180.1103590243272,172.2350824236984,23159
816,158.82366299113863,172.2186468606683,23160
817,168.4000602355165,172.2139729480304,23161
818,184.26238342981543,172.2287020561988,23162
819,172.1278899807758,172.22857896453166,23163
820,174.7904442071482,172.2317031904373,23164
821,173.44849584010475,172.2331852764905,23165
822,171.52811678474436,172.23232752893358,23166
823,162.34655661048015,172.2203156566147,23167
824,178.78844804833926,172.22828669107068,23168
825,166.09732638141708,172.22085522402867,23169
826,201.36259192117762,172.2561357769308,23170
827,182.88302278916152,172.26898570076662,23171
828,159.2481206453068,172.25326001833253,23172
829,169.46267112059553,172.24989380735818,23173
830,188.191744127517,172.26910085593664,23174
831,175.3763906235429,172.27284007346688,23175
832,162.86994282515803,172.26153851427424,23176
833,161.55554017312818,172.24868617532925,23177
834,191.62277427675218,172.27191649679378,23178
835,183.8981612029317,172.28584014314845,23179
836,163.165107893992,172.27493017634325,23180
837,160.42261925014486,172.26076970928685,23181
838,176.34201087038954,172.26563992546957,23182
839,178.70693019063677,172.27331726785948,23183
840,178.6158647932868,172.2808679196755,23184
841,176.1133445301339,172.28542496677468,23185
842,180.7461594161275,172.29547334498062,23186
843,168.53151676857266,172.2910083905602,23187
844,166.88607066036195,172.28460443590356,23188
845,178.16450535963958,172.2915628985352,23189
846,161.22552349415236,172.27848247370733,23190
847,198.6803661132156,172.30965352877166,23191
848,159.51815103289601,172.2945692097907,23192
849,170.82034207894552,172.29283278207473,23193
850,174.48747805570952,172.29541471769073,23194
851,162.67863725514573,172.28411415663018,23195
852,170.19197006306956,172.28165858844528,23196
853,168.70313357422856,172.27746336568535,23197
854,175.48325623664297,172.28121722150615,23198
855,182.88629699868915,172.29362082358472,23199
856,178.34477216740024,172.3006899256219,23200
857,169.2937283677639,172.29718121901996,23201
858,174.6382812839973,172.29990977387422,23202
859,177.38852878125567,172.3058336609608,23203
860,168.3837327461137,172.30127307850168,23204
861,162.96152705339415,172.2904255221427,23205
862,173.73307234391538,172.29209912634425,23206
863,168.81718335462148,172.28807257272697,23207
864,168.49951752307834,172.28368767104917,23208
865,160.61485785928113,172.27019769438814,23209
866,183.75861969138145,172.28346377059714,23210
867,172.7189474963825,172.28396605863148,23211
868,170.14676436883096,172.28150384470314,23212
869,174.76842437453035,172.2843656634947,23213
870,177.59618430673208,172.29047120216507,23214
871,155.1700463318688,172.2708151460568,23215
872,158.87307173343675,172.2554507614093,23216
873,176.21536652618636,172.25998674739415,23217
874,165.02884933130397,172.25171313478995,23218
875,173.8326476429615,172.25351991708496,23219
876,173.78504012214228,172.25526822782138,23220
877,177.46879423962935,172.26121295531487,23221
878,184.41361533472988,172.2750539603028,23222
879,165.35077598965296,172.2671765109619,23223
880,156.40457083052496,172.24915082268868,23224
881,165.81755007729706,172.24185048132048,23225
882,177.17416483429452,172.24744267446442,23226
883,160.91960964628,172.23461387148802,23227
884,175.41897235628355,172.23821608696855,23228
885,187.95173952398736,172.25597148068272,23229
886,186.47097471782382,172.27201550239505,23230
887,171.80268264104615,172.27148637853784,23231
888,182.18604203079377,172.28265141868675,23232
889,185.02242280552622,172.29698187019054,23233
890,178.143354617309,172.30355082833336,23234
891,171.84176249184364,172.30303254737208,23235
892,181.4363601744597,172.3132717039047,23236
893,174.0509454750509,172.31521758718705,23237
894,188.84335105893192,172.33370543223376,23238
895,196.32333983355568,172.36050949301733,23239
896,174.95727884758972,172.36340767310057,23240
897,164.63153480364218,172.35478797090497,23241
898,170.10291113535123,172.35228031295892,23242
899,158.19259362694447,172.3365298272125,23243
900,166.88281867815653,172.330470148158,23244
901,178.3765363302153,172.3371805434766,23245
902,164.26732207610996,172.32823391546398,23246
903,178.98718210648212,172.33560816595238,23247
904,166.05549715856247,172.32866114050174,23248
905,172.3003821253381,172.32862989297118,23249
906,160.00518566209104,172.31502785739627,23250
907,177.49770487663613,172.32074194451778,23251
908,171.0300223066198,172.31932044711922,23252
909,172.94699821275964,172.32001096171288,23253
910,166.4113767151618,172.31351795704634,23254
911,179.7954518945128,172.32173083732897,23255
912,172.8759050752713,172.3223384845197,23256
913,192.479638191162,172.34441657839332,23257
914,178.29708325772148,172.35092934281275,23258
915,176.87626433676346,172.3558750641176,23259
916,171.84454372034372,172.3553168421266,23260
917,177.2304580740048,172.36063324477857,23261
918,178.40354035838305,172.36721593226616,23262
919,168.2046994601019,172.36268653458154,23263
920,182.81996351071996,172.3740531399904,23264
921,169.9565320513848,172.37142825281495,23265
922,165.04006379239416,172.36347666446306,23266
923,179.79296384842442,172.3715259463525,23267
924,168.8284490081657,172.36769144750167,23268
925,169.77684013618267,172.3648905271651,23269
926,163.0466764954877,172.35482766104016,23270
927,170.4423053462977,172.35276453017207,23271
928,176.08393261621904,172.3567851854372,23272
929,175.14320634807075,172.35978456236145,23273
930,186.32656479169157,172.37480260561884,23274
931,170.6669136957249,172.37296813847604,23275
932,178.76743121791043,172.3798291503639,23276
933,183.11355000532117,172.39133367432416,23277
934,170.66260512237574,172.38948278722359,23278
935,160.53748195040345,172.37680685049972,23279
936,179.20261379572554,172.38409937928733,23280
937,173.31448100366254,172.38509231591954,23281
938,178.13355030809907,172.39122073595382,23282
939,163.30583354109615,172.3815451372373,23283
940,169.04868014070897,172.37799953617716,23284
941,169.05489427179572,172.3744680746847,23285
942,179.14141491394824,172.38165167005548,23286
943,177.01303917469414,172.38656300357047,23287
944,163.87313051081128,172.37754453694677,23288
945,174.4825915200602,172.37977209989185,23289
946,181.21470498944822,172.3891113524178,23290
947,164.67318330578343,172.38096359312885,23291
948,177.23749719631368,172.38608651887063,23292
949,162.99566848139864,172.37619145244548,23293
950,167.0998945895509,172.37063745574767,23294
951,167.67799674287147,172.36570302807905,23295
952,180.0777614751523,172.3738039298092,23296
953,169.96242832623588,172.3712736301202,23297
954,161.9698741688037,172.3603706956744,23298
955,169.51563466975242,172.35739191449542,23299
956,168.32104870383142,172.35316979816628,23300
957,160.74984851094507,172.3410451155255,23301
958,165.92838564680932,172.3343513164976,23302
959,183.61575174359695,172.34611502914316,23303
960,172.834589928701,172.34662385716356,23304
961,172.48218850590297,172.34676492339534,23305
962,157.34462003179544,172.33117017818574,23306
963,159.4404613325883,172.3177841876919,23307
964,179.29806832546885,172.32502514634103,23308
965,183.70171960417497,172.33681446702275,23309
966,160.21188209015003,172.32426277719162,23310
967,166.85887082258733,172.31861087237814,23311
968,178.9865113356958,172.3254991993031,23312
969,174.89505076454742,172.32815095530438,23313
970,161.69117912057862,172.31718500495927,23314
971,157.56134943444764,172.30198846987122,23315
972,178.88530324066016,172.30876142745433,23316
973,199.1930361709865,172.33639172009927,23317
974,184.2600155379804,172.34863363367,23318
975,174.36815820995136,172.3507049409277,23319
976,172.7131814280266,172.3510763307711,23320
977,175.90722810295475,172.3547161995246,23321
978,178.49409799641913,172.36099368602447,23322
979,169.30751946580898,172.35787471337872,23323
980,178.70073910120692,172.36434702397852,23324
981,167.9330068765446,172.35982985767126,23325
982,166.3962249043684,172.35375694020354,23326
983,173.54422768274924,172.3549679989447,23327
984,167.78719687930231,172.3503259551239,23328
985,176.75743632109615,172.3548001788457,23329
986,161.1993054385111,172.34348628965674,23330
987,168.1681039492882,172.33925591241217,23331
988,168.4847822835336,172.33535462331415,23332
989,175.86459831635,172.33892312047595,23333
990,164.69270605404625,172.3311996688937,23334
991,169.91137354642518,172.32875786655012,23335
992,172.03048043751488,172.32845718365792,23336
993,163.54213262494966,172.31960892126244,23337
994,174.5175109337164,172.32182009028907,23338
995,165.1019200621303,172.31456390935622,23339
996,173.94293416333545,172.31619881924976,23340
997,173.67159143737143,172.317558290281,23341
998,168.28190598468757,172.31351455049585,23342
999,169.80774467240468,172.3110062723396,23343
1000,183.77560770465956,172.3224708737719,23344
