method,seed,time_min
FrontToBack,20251201,572.3477100255978
FrontToBack,20251202,565.929442623049
FrontToBack,20251203,570.9166750845199
FrontToBack,20251204,581.6287382586323
FrontToBack,20251205,600.0449929808447
FrontToBack,20251206,582.5032143760795
FrontToBack,20251207,573.8866474647542
FrontToBack,20251208,598.2772391525325
FrontToBack,20251209,569.7891912231314
FrontToBack,20251210,600.1057658530448
FrontToBack,20251211,584.5135227192977
FrontToBack,20251212,576.7549374788047
FrontToBack,20251213,586.7561922255303
FrontToBack,20251214,590.2961098249491
FrontToBack,20251215,562.5222224065485
FrontToBack,20251216,583.0996895341049
FrontToBack,20251217,604.2233562806937
FrontToBack,20251218,595.2551999217123
FrontToBack,20251219,572.6904568713165
FrontToBack,20251220,598.0950665343631
FrontToBack,20251221,590.5979673519109
FrontToBack,20251222,593.3286034033409
FrontToBack,20251223,591.2468607930357
FrontToBack,20251224,594.4366522725257
FrontToBack,20251225,587.870951894228
FrontToBack,20251226,601.3564683647886
FrontToBack,20251227,581.3960176244428
FrontToBack,20251228,575.3962539913521
FrontToBack,20251229,585.7224040290432
FrontToBack,20251230,571.6656689341639
FrontToBack,20251231,611.1289795711591
FrontToBack,20251232,622.9673110415021
FrontToBack,20251233,575.7666048333818
FrontToBack,20251234,587.0508368725236
FrontToBack,20251235,597.0966411403326
FrontToBack,20251236,570.1574345169305
FrontToBack,20251237,628.8665324055884
FrontToBack,20251238,585.7684186832437
FrontToBack,20251239,594.1786743213464
FrontToBack,20251240,596.3403590058462
FrontToBack,20251241,607.7636167728809
FrontToBack,20251242,598.2365116377529
FrontToBack,20251243,585.2900957805061
FrontToBack,20251244,587.5270888046549
FrontToBack,20251245,585.2116117149448
FrontToBack,20251246,599.2500240461505
FrontToBack,20251247,603.2727847497277
FrontToBack,20251248,593.8801474830634
FrontToBack,20251249,594.6056397570292
FrontToBack,20251250,601.6467891110182
FrontToBack,20251251,585.394913920112
FrontToBack,20251252,588.7125863380551
FrontToBack,20251253,579.3148276138568
FrontToBack,20251254,598.0199920089797
FrontToBack,20251255,573.9408190488952
FrontToBack,20251256,585.1878653138633
FrontToBack,20251257,595.1287874574491
FrontToBack,20251258,565.8224839823366
FrontToBack,20251259,594.14298963241
FrontToBack,20251260,589.2547429285245
FrontToBack,20251261,592.1876512110704
FrontToBack,20251262,612.3505634251139
FrontToBack,20251263,591.7740299494828
FrontToBack,20251264,602.5687032810789
FrontToBack,20251265,585.9709442371933
FrontToBack,20251266,557.0600324682215
FrontToBack,20251267,599.2090164428173
FrontToBack,20251268,593.279411981293
FrontToBack,20251269,564.1688470982425
FrontToBack,20251270,577.355102893718
FrontToBack,20251271,603.3829719435677
FrontToBack,20251272,591.9325599211785
FrontToBack,20251273,562.8009469405661
FrontToBack,20251274,564.8258602628033
FrontToBack,20251275,588.6629011531735
FrontToBack,20251276,575.3298536054386
FrontToBack,20251277,582.4153632158939
FrontToBack,20251278,573.4671312129973
FrontToBack,20251279,591.0560527522118
FrontToBack,20251280,594.3661324964843
FrontToBack,20251281,564.956122135778
FrontToBack,20251282,599.5893653886965
FrontToBack,20251283,596.1748404443193
FrontToBack,20251284,575.5896143725224
FrontToBack,20251285,574.6594045521983
FrontToBack,20251286,577.7948677496939
FrontToBack,20251287,583.0319227646391
FrontToBack,20251288,583.8280312998496
FrontToBack,20251289,587.6733252960144
FrontToBack,20251290,583.0165694456904
FrontToBack,20251291,580.4714754474222
FrontToBack,20251292,594.8892187392585
FrontToBack,20251293,590.5383471684228
FrontToBack,20251294,603.6921795811273
FrontToBack,20251295,585.1969913970746
FrontToBack,20251296,577.5357921151166
FrontToBack,20251297,580.879620726701
FrontToBack,20251298,620.6542199396581
FrontToBack,20251299,596.241906307682
FrontToBack,20251300,617.4820442677196
FrontToBack,20251301,582.4047379149132
FrontToBack,20251302,599.4612975934986
FrontToBack,20251303,586.3251569189654
FrontToBack,20251304,600.7334123179627
FrontToBack,20251305,594.6552376665805
FrontToBack,20251306,571.8007603264181
FrontToBack,20251307,596.5826433984101
FrontToBack,20251308,568.295093196576
FrontToBack,20251309,610.8293343728235
FrontToBack,20251310,599.4291855814606
FrontToBack,20251311,591.1431917991476
FrontToBack,20251312,557.8947676966588
FrontToBack,20251313,600.8221783530033
FrontToBack,20251314,600.8615920985067
FrontToBack,20251315,592.066827530288
FrontToBack,20251316,608.1762003431928
FrontToBack,20251317,580.1173383033224
FrontToBack,20251318,599.8563669034569
FrontToBack,20251319,599.4255292506813
FrontToBack,20251320,636.8885516750225
FrontToBack,20251321,553.0669710871392
FrontToBack,20251322,611.136802814044
FrontToBack,20251323,593.9902166753741
FrontToBack,20251324,588.6825060973744
FrontToBack,20251325,573.3246908485678
FrontToBack,20251326,604.8257036778714
FrontToBack,20251327,593.3409124124444
FrontToBack,20251328,611.7734871385305
FrontToBack,20251329,595.2207544297003
FrontToBack,20251330,583.1098248250704
FrontToBack,20251331,594.3955461988616
FrontToBack,20251332,616.3044738303648
FrontToBack,20251333,583.9405420872164
FrontToBack,20251334,601.6371656052006
FrontToBack,20251335,576.6419912951426
FrontToBack,20251336,603.0284560180544
FrontToBack,20251337,562.1188165494636
FrontToBack,20251338,600.9662014511708
FrontToBack,20251339,594.0384970989439
FrontToBack,20251340,594.4456497240375
FrontToBack,20251341,591.372627401814
FrontToBack,20251342,608.7497390261649
FrontToBack,20251343,570.1652599780979
FrontToBack,20251344,591.1698880156323
FrontToBack,20251345,609.6827774769431
FrontToBack,20251346,590.2675328602104
FrontToBack,20251347,610.9964602469843
FrontToBack,20251348,569.8940385703833
FrontToBack,20251349,567.8005411575374
FrontToBack,20251350,562.8387238180064
FrontToBack,20251351,634.3725772776008
FrontToBack,20251352,618.4884545962158
FrontToBack,20251353,582.0201736971663
FrontToBack,20251354,586.8554708607701
FrontToBack,20251355,578.1137293371895
FrontToBack,20251356,590.5819229789876
FrontToBack,20251357,601.937342293095
FrontToBack,20251358,567.6682792056598
FrontToBack,20251359,579.9166982829569
FrontToBack,20251360,592.7736058407734
FrontToBack,20251361,597.3547714180495
FrontToBack,20251362,602.1094718546929
FrontToBack,20251363,583.7962778795336
FrontToBack,20251364,591.0409510731358
FrontToBack,20251365,610.0112323102892
FrontToBack,20251366,597.2590912869383
FrontToBack,20251367,588.8002821783037
FrontToBack,20251368,596.2116433295065
FrontToBack,20251369,587.5041617864615
FrontToBack,20251370,593.2775055258234
FrontToBack,20251371,587.7769564514384
FrontToBack,20251372,602.6755718343583
FrontToBack,20251373,600.4587290804722
FrontToBack,20251374,596.1285988966874
FrontToBack,20251375,617.5046195611193
FrontToBack,20251376,585.228324436586
FrontToBack,20251377,589.8466608210559
FrontToBack,20251378,602.1652035753201
FrontToBack,20251379,599.2757350551209
FrontToBack,20251380,588.2511853283586
FrontToBack,20251381,554.4831459678818
FrontToBack,20251382,586.3314205489496
FrontToBack,20251383,589.5471348777216
FrontToBack,20251384,594.2630410665438
FrontToBack,20251385,623.9993412256018
FrontToBack,20251386,605.6494388319361
FrontToBack,20251387,581.6163206730135
FrontToBack,20251388,584.3258095547822
FrontToBack,20251389,591.3891436651722
FrontToBack,20251390,578.405251697204
FrontToBack,20251391,591.7486443987991
FrontToBack,20251392,608.2656394281381
FrontToBack,20251393,586.2682192619454
FrontToBack,20251394,584.5666335795261
FrontToBack,20251395,592.789590428475
FrontToBack,20251396,588.6135209407067
FrontToBack,20251397,586.43569109406
FrontToBack,20251398,581.7307354150264
FrontToBack,20251399,586.9038579559118
FrontToBack,20251400,596.1586788632196
FrontToBack,20251401,585.4524750918181
FrontToBack,20251402,572.8158426376513
FrontToBack,20251403,593.2457289579244
FrontToBack,20251404,605.3759152985336
FrontToBack,20251405,593.3876457694836
FrontToBack,20251406,578.5506736963714
FrontToBack,20251407,586.6509846099497
FrontToBack,20251408,587.898297666
FrontToBack,20251409,566.3181647257271
FrontToBack,20251410,585.9782696534573
FrontToBack,20251411,603.2073119275076
FrontToBack,20251412,584.5301611998168
FrontToBack,20251413,575.635163290142
FrontToBack,20251414,599.5141657990189
FrontToBack,20251415,614.0579644914519
FrontToBack,20251416,601.9960380641961
FrontToBack,20251417,573.7269530451003
FrontToBack,20251418,567.0244222305104
FrontToBack,20251419,594.2046905457195
FrontToBack,20251420,579.9608898017325
FrontToBack,20251421,586.52828816236
FrontToBack,20251422,575.3611020603125
FrontToBack,20251423,586.1242600953959
FrontToBack,20251424,598.3167388866487
FrontToBack,20251425,593.8517856414448
FrontToBack,20251426,566.0689570396245
FrontToBack,20251427,585.1001918666143
FrontToBack,20251428,594.816981488074
FrontToBack,20251429,597.4141307416479
FrontToBack,20251430,628.2708563098673
FrontToBack,20251431,597.485437587349
FrontToBack,20251432,594.9255760277537
FrontToBack,20251433,578.220010570909
FrontToBack,20251434,572.7047651912136
FrontToBack,20251435,598.279105028685
FrontToBack,20251436,572.3917338036141
FrontToBack,20251437,576.2850686891483
FrontToBack,20251438,542.6355227348658
FrontToBack,20251439,570.1786687862481
FrontToBack,20251440,611.8490358050453
FrontToBack,20251441,563.4001234313507
FrontToBack,20251442,584.6647940750812
FrontToBack,20251443,582.9496002989554
FrontToBack,20251444,577.9412568492921
FrontToBack,20251445,576.638644384857
FrontToBack,20251446,610.7237958249268
FrontToBack,20251447,586.0737899167863
FrontToBack,20251448,583.248119871271
FrontToBack,20251449,584.3214016424197
FrontToBack,20251450,580.8733766937745
FrontToBack,20251451,582.2192996718604
FrontToBack,20251452,586.652275242964
FrontToBack,20251453,599.4336248906047
FrontToBack,20251454,610.1609387998792
FrontToBack,20251455,576.9732022175276
FrontToBack,20251456,596.071144153441
FrontToBack,20251457,588.5001629220519
FrontToBack,20251458,573.9365707181486
FrontToBack,20251459,590.6404403492021
FrontToBack,20251460,581.7767718286929
FrontToBack,20251461,594.5922875317837
FrontToBack,20251462,589.2682009252469
FrontToBack,20251463,591.2550249818346
FrontToBack,20251464,566.6150045407666
FrontToBack,20251465,580.8337640436731
FrontToBack,20251466,581.5582067790508
FrontToBack,20251467,589.0972626287717
FrontToBack,20251468,579.2094906989904
FrontToBack,20251469,579.9251530011934
FrontToBack,20251470,599.4613019401395
FrontToBack,20251471,626.1238128867083
FrontToBack,20251472,570.1065631063998
FrontToBack,20251473,575.8379120099503
FrontToBack,20251474,599.6491079732037
FrontToBack,20251475,596.549091027095
FrontToBack,20251476,603.1242559041
FrontToBack,20251477,558.4923253123239
FrontToBack,20251478,606.8179194767424
FrontToBack,20251479,596.4042289509763
FrontToBack,20251480,599.5847576304691
FrontToBack,20251481,589.8231843392502
FrontToBack,20251482,588.797046039313
FrontToBack,20251483,584.9349519597635
FrontToBack,20251484,594.6931481499282
FrontToBack,20251485,588.7121024842271
FrontToBack,20251486,597.3112952928824
FrontToBack,20251487,603.1639781289166
FrontToBack,20251488,558.9882467597226
FrontToBack,20251489,591.469981512392
FrontToBack,20251490,585.0067845271413
FrontToBack,20251491,612.95747583739
FrontToBack,20251492,597.8757380803046
FrontToBack,20251493,574.2781667682258
FrontToBack,20251494,585.1177878799983
FrontToBack,20251495,606.9268012494277
FrontToBack,20251496,609.0593240236226
FrontToBack,20251497,573.959333163434
FrontToBack,20251498,605.4099893081728
FrontToBack,20251499,606.5608559821299
FrontToBack,20251500,605.4144517865082
FrontToBack,20251501,587.3767164910918
FrontToBack,20251502,595.6678395816343
FrontToBack,20251503,575.6687283681833
FrontToBack,20251504,566.9915910571876
FrontToBack,20251505,589.6221542296818
FrontToBack,20251506,608.2081812705413
FrontToBack,20251507,578.9816673965097
FrontToBack,20251508,569.5603982567951
FrontToBack,20251509,580.3194058508118
FrontToBack,20251510,582.5815788793699
FrontToBack,20251511,592.9608166142278
FrontToBack,20251512,575.0684743905754
FrontToBack,20251513,593.6822203834944
FrontToBack,20251514,590.850052709564
FrontToBack,20251515,585.320459015363
FrontToBack,20251516,574.8169869433666
FrontToBack,20251517,584.8967579009538
FrontToBack,20251518,595.3586125094546
FrontToBack,20251519,604.4859369335443
FrontToBack,20251520,600.3231856595788
FrontToBack,20251521,614.1521969382782
FrontToBack,20251522,603.9659720288216
FrontToBack,20251523,581.8029397315883
FrontToBack,20251524,609.8034506021967
FrontToBack,20251525,566.9206213726138
FrontToBack,20251526,571.8689119240923
FrontToBack,20251527,631.768667323823
FrontToBack,20251528,588.9527841350081
FrontToBack,20251529,612.5877503201257
FrontToBack,20251530,605.5779362173586
FrontToBack,20251531,589.4627496240165
FrontToBack,20251532,584.2374933319257
FrontToBack,20251533,588.3408859882323
FrontToBack,20251534,575.8934918730996
FrontToBack,20251535,558.8471648568155
FrontToBack,20251536,596.7684768672362
FrontToBack,20251537,611.3702201480655
FrontToBack,20251538,561.8930094766822
FrontToBack,20251539,575.8526263162704
FrontToBack,20251540,590.1299922977258
FrontToBack,20251541,580.4907671249937
FrontToBack,20251542,589.5612004021258
FrontToBack,20251543,598.1602833546912
FrontToBack,20251544,596.3158359453867
FrontToBack,20251545,576.4842246515822
FrontToBack,20251546,598.9230086011869
FrontToBack,20251547,597.1094139485276
FrontToBack,20251548,589.7924445414345
FrontToBack,20251549,566.5330886209061
FrontToBack,20251550,601.4430813882511
FrontToBack,20251551,594.4861465328961
FrontToBack,20251552,582.5504850839698
FrontToBack,20251553,598.8228067426504
FrontToBack,20251554,592.7527969710503
FrontToBack,20251555,592.1258836651284
FrontToBack,20251556,591.7325946835659
FrontToBack,20251557,599.8411088428429
FrontToBack,20251558,585.0997120202444
FrontToBack,20251559,584.9384713810543
FrontToBack,20251560,574.5542734234589
FrontToBack,20251561,602.4081063603138
FrontToBack,20251562,602.3757882950009
FrontToBack,20251563,574.2639723795701
FrontToBack,20251564,596.1201548072027
FrontToBack,20251565,594.0415159417679
FrontToBack,20251566,590.3701306649484
FrontToBack,20251567,573.9064799317541
FrontToBack,20251568,606.0964764327483
FrontToBack,20251569,594.6629847144958
FrontToBack,20251570,574.8826667750124
FrontToBack,20251571,591.4047136636104
FrontToBack,20251572,592.9566443908317
FrontToBack,20251573,600.4436523526133
FrontToBack,20251574,566.8282174173438
FrontToBack,20251575,581.6148351466196
FrontToBack,20251576,574.2828185797009
FrontToBack,20251577,586.7750244398698
FrontToBack,20251578,591.1030419105873
FrontToBack,20251579,572.7219356925765
FrontToBack,20251580,592.7853943183511
FrontToBack,20251581,596.9836580492151
FrontToBack,20251582,584.3986254546561
FrontToBack,20251583,589.0499447946562
FrontToBack,20251584,596.5033488653092
FrontToBack,20251585,613.0869901327289
FrontToBack,20251586,602.5284641643236
FrontToBack,20251587,576.5986176539868
FrontToBack,20251588,590.5188204507837
FrontToBack,20251589,596.897321134462
FrontToBack,20251590,591.2849653871799
FrontToBack,20251591,587.5148517259091
FrontToBack,20251592,577.7209241418524
FrontToBack,20251593,613.6001183063346
FrontToBack,20251594,611.2198795877051
FrontToBack,20251595,610.0208555147376
FrontToBack,20251596,577.2491058491663
FrontToBack,20251597,619.2739036598184
FrontToBack,20251598,580.2875836628517
FrontToBack,20251599,595.2131577460896
FrontToBack,20251600,594.3715397543058
FrontToBack,20251601,596.4019110558881
FrontToBack,20251602,579.9265637251675
FrontToBack,20251603,585.7143110399842
FrontToBack,20251604,592.9451273525391
FrontToBack,20251605,590.8363832460382
FrontToBack,20251606,596.0053187729176
FrontToBack,20251607,586.2955148352711
FrontToBack,20251608,595.5483049070855
FrontToBack,20251609,582.8630429178363
FrontToBack,20251610,598.9355596323697
FrontToBack,20251611,592.3634720717763
FrontToBack,20251612,622.4214704891181
FrontToBack,20251613,601.1306340291928
FrontToBack,20251614,599.2996320739949
FrontToBack,20251615,594.973984248792
FrontToBack,20251616,598.7591310678838
FrontToBack,20251617,592.6684356625901
FrontToBack,20251618,587.2553381704017
FrontToBack,20251619,567.5891366640864
FrontToBack,20251620,623.0193635024042
FrontToBack,20251621,602.2779738198328
FrontToBack,20251622,578.2553898384785
FrontToBack,20251623,610.8290626424244
FrontToBack,20251624,594.8472180274722
FrontToBack,20251625,602.5160882958078
FrontToBack,20251626,571.1990891949324
FrontToBack,20251627,592.9370811836582
FrontToBack,20251628,611.7743467895331
FrontToBack,20251629,601.8518886074486
FrontToBack,20251630,608.8191740307888
FrontToBack,20251631,619.3679667486974
FrontToBack,20251632,585.1839139375209
FrontToBack,20251633,596.6512398997219
FrontToBack,20251634,601.6769932014063
FrontToBack,20251635,609.9474039306309
FrontToBack,20251636,596.8700376414174
FrontToBack,20251637,615.5805878434178
FrontToBack,20251638,579.4396343916902
FrontToBack,20251639,599.4558744378191
FrontToBack,20251640,576.2468392778339
FrontToBack,20251641,578.5388226633004
FrontToBack,20251642,590.7838651372892
FrontToBack,20251643,582.3746090563079
FrontToBack,20251644,610.4735141365176
FrontToBack,20251645,611.4894636094596
FrontToBack,20251646,577.9078574722495
FrontToBack,20251647,574.7325494688451
FrontToBack,20251648,596.6686933399843
FrontToBack,20251649,580.6732431215943
FrontToBack,20251650,591.5436398756922
FrontToBack,20251651,602.3073586976161
FrontToBack,20251652,579.8830463265494
FrontToBack,20251653,577.4903387547815
FrontToBack,20251654,583.5843717272917
FrontToBack,20251655,607.613894920829
FrontToBack,20251656,575.9754954301872
FrontToBack,20251657,568.8735130597532
FrontToBack,20251658,606.7773087015067
FrontToBack,20251659,587.9521866927115
FrontToBack,20251660,585.0759849535647
FrontToBack,20251661,567.0768216791693
FrontToBack,20251662,582.726114366519
FrontToBack,20251663,594.255932154412
FrontToBack,20251664,599.3325758421857
FrontToBack,20251665,583.6240948710883
FrontToBack,20251666,567.0042847808962
FrontToBack,20251667,595.6811461757422
FrontToBack,20251668,595.61418035231
FrontToBack,20251669,595.9032543085906
FrontToBack,20251670,590.5843366969505
FrontToBack,20251671,594.5943471951189
FrontToBack,20251672,573.5879485147724
FrontToBack,20251673,571.8419217916423
FrontToBack,20251674,603.6553449922616
FrontToBack,20251675,581.6766318570105
FrontToBack,20251676,583.2489303462037
FrontToBack,20251677,599.8760481611847
FrontToBack,20251678,584.4452768591284
FrontToBack,20251679,588.8633605398064
FrontToBack,20251680,617.5263290728542
FrontToBack,20251681,584.2700474241826
FrontToBack,20251682,604.9413271253533
FrontToBack,20251683,568.7870076047393
FrontToBack,20251684,590.9080260715082
FrontToBack,20251685,596.4413346015128
FrontToBack,20251686,582.2809420855256
FrontToBack,20251687,594.925068706551
FrontToBack,20251688,570.186224403711
FrontToBack,20251689,600.8874047315228
FrontToBack,20251690,598.0602479095584
FrontToBack,20251691,574.3785535098685
FrontToBack,20251692,610.4320380607927
FrontToBack,20251693,585.6453689573264
FrontToBack,20251694,579.1911320721014
FrontToBack,20251695,593.8802936621813
FrontToBack,20251696,585.9926367178381
FrontToBack,20251697,569.4104477076663
FrontToBack,20251698,604.4417566734764
FrontToBack,20251699,565.6820862150611
FrontToBack,20251700,598.1108352851982
FrontToBack,20251701,598.0170763164305
FrontToBack,20251702,591.7884537392126
FrontToBack,20251703,587.8217158671697
FrontToBack,20251704,592.3163554742437
FrontToBack,20251705,596.4603055381211
FrontToBack,20251706,598.4171438133519
FrontToBack,20251707,572.1929403466187
FrontToBack,20251708,588.1118571808947
FrontToBack,20251709,578.3173609212178
FrontToBack,20251710,600.7321094048236
FrontToBack,20251711,605.3836765385911
FrontToBack,20251712,602.7423631203998
FrontToBack,20251713,615.9400291691244
FrontToBack,20251714,581.7409332058254
FrontToBack,20251715,589.5456444493528
FrontToBack,20251716,611.4159612562011
FrontToBack,20251717,585.0875202091172
FrontToBack,20251718,593.4955784491787
FrontToBack,20251719,569.9759230989749
FrontToBack,20251720,590.7703997569969
FrontToBack,20251721,610.2461062939357
FrontToBack,20251722,589.4665661835401
FrontToBack,20251723,564.7802321707053
FrontToBack,20251724,592.1089125672733
FrontToBack,20251725,600.3120899768053
FrontToBack,20251726,585.4488079734358
FrontToBack,20251727,577.6897522841244
FrontToBack,20251728,580.6767063781743
FrontToBack,20251729,590.1246190343228
FrontToBack,20251730,585.5879716573778
FrontToBack,20251731,612.2341732245067
FrontToBack,20251732,579.5665383689566
FrontToBack,20251733,577.0272099775423
FrontToBack,20251734,592.8642949041454
FrontToBack,20251735,602.1620721537366
FrontToBack,20251736,588.6740439427915
FrontToBack,20251737,576.002153473787
FrontToBack,20251738,588.7164046085308
FrontToBack,20251739,602.9051610214245
FrontToBack,20251740,590.9615128603505
FrontToBack,20251741,595.7999139111008
FrontToBack,20251742,603.5649424414939
FrontToBack,20251743,591.079387375274
FrontToBack,20251744,593.416618644948
FrontToBack,20251745,611.3617133683315
FrontToBack,20251746,628.7676117298622
FrontToBack,20251747,581.5732082071579
FrontToBack,20251748,603.8951879029121
FrontToBack,20251749,580.5244649916461
FrontToBack,20251750,565.362357117393
FrontToBack,20251751,590.5452146970922
FrontToBack,20251752,579.2532590022664
FrontToBack,20251753,588.3832792987218
FrontToBack,20251754,593.4661924473859
FrontToBack,20251755,598.2258300076037
FrontToBack,20251756,582.7288756016917
FrontToBack,20251757,602.7980655577719
FrontToBack,20251758,575.0619586840256
FrontToBack,20251759,571.6632767327267
FrontToBack,20251760,584.5451273048606
FrontToBack,20251761,577.4325399801869
FrontToBack,20251762,596.9932682420581
FrontToBack,20251763,570.0337886038835
FrontToBack,20251764,589.3443318724994
FrontToBack,20251765,565.9335784200243
FrontToBack,20251766,595.2310297103903
FrontToBack,20251767,603.5957571463867
FrontToBack,20251768,575.9746233113057
FrontToBack,20251769,580.9276783832829
FrontToBack,20251770,580.4898762024047
FrontToBack,20251771,602.0882038434517
FrontToBack,20251772,620.0092935955261
FrontToBack,20251773,600.1600429070024
FrontToBack,20251774,588.0028998163706
FrontToBack,20251775,588.9081186828241
FrontToBack,20251776,563.5160311850605
FrontToBack,20251777,581.0495861795262
FrontToBack,20251778,574.9142289524733
FrontToBack,20251779,577.0886990238117
FrontToBack,20251780,561.8504366001845
FrontToBack,20251781,617.8134959578549
FrontToBack,20251782,603.499500776825
FrontToBack,20251783,592.8558108298004
FrontToBack,20251784,590.4667233266604
FrontToBack,20251785,615.4507524081935
FrontToBack,20251786,580.6533618184883
FrontToBack,20251787,587.3452283947163
FrontToBack,20251788,586.0398200918296
FrontToBack,20251789,606.6160728035022
FrontToBack,20251790,590.0497649054419
FrontToBack,20251791,569.8443258502078
FrontToBack,20251792,573.9707083737121
FrontToBack,20251793,615.992869772469
FrontToBack,20251794,605.953703491247
FrontToBack,20251795,597.6137232367729
FrontToBack,20251796,600.836714177108
FrontToBack,20251797,585.3599777904715
FrontToBack,20251798,571.6557938864614
FrontToBack,20251799,571.9011080104427
FrontToBack,20251800,576.6993404105748
FrontToBack,20251801,591.3471291675891
FrontToBack,20251802,583.009923543442
FrontToBack,20251803,574.7726544156643
FrontToBack,20251804,570.765784928703
FrontToBack,20251805,595.8415284081597
FrontToBack,20251806,594.9689361959739
FrontToBack,20251807,581.5823654074242
FrontToBack,20251808,577.3355198673662
FrontToBack,20251809,594.9915039859039
FrontToBack,20251810,593.147002219351
FrontToBack,20251811,599.7085126469816
FrontToBack,20251812,578.0468764079717
FrontToBack,20251813,589.2955696546013
FrontToBack,20251814,602.9587211785414
FrontToBack,20251815,593.9371031420887
FrontToBack,20251816,568.1570855713568
FrontToBack,20251817,585.1798528668351
FrontToBack,20251818,590.9242366689573
FrontToBack,20251819,600.5341736546757
FrontToBack,20251820,577.7257211270496
FrontToBack,20251821,583.6029787186001
FrontToBack,20251822,582.6507563618901
FrontToBack,20251823,592.4510276344722
FrontToBack,20251824,608.32937404834
FrontToBack,20251825,577.8528269432785
FrontToBack,20251826,577.56862986256
FrontToBack,20251827,581.034520657873
FrontToBack,20251828,594.312610500927
FrontToBack,20251829,590.1073454158409
FrontToBack,20251830,579.2746404271444
FrontToBack,20251831,593.5421560353299
FrontToBack,20251832,596.9601404655016
FrontToBack,20251833,620.6559613174848
FrontToBack,20251834,575.5505895041538
FrontToBack,20251835,587.7006069726981
FrontToBack,20251836,585.8033082141678
FrontToBack,20251837,586.987926489612
FrontToBack,20251838,571.80537608878
FrontToBack,20251839,588.5236700892352
FrontToBack,20251840,588.4067522543471
FrontToBack,20251841,570.2596586679321
FrontToBack,20251842,590.7001544246367
FrontToBack,20251843,572.0409900530702
FrontToBack,20251844,581.8116664263765
FrontToBack,20251845,600.2135000562449
FrontToBack,20251846,599.193987929566
FrontToBack,20251847,594.8198008678617
FrontToBack,20251848,586.1265350968328
FrontToBack,20251849,591.6806154845743
FrontToBack,20251850,593.6931506145304
FrontToBack,20251851,605.6198095138337
FrontToBack,20251852,587.7721577453151
FrontToBack,20251853,583.7451431392084
FrontToBack,20251854,602.7486553745412
FrontToBack,20251855,595.154902675973
FrontToBack,20251856,605.915676598726
FrontToBack,20251857,608.6892163615715
FrontToBack,20251858,599.3551946803898
FrontToBack,20251859,581.5395941511769
FrontToBack,20251860,595.286552933805
FrontToBack,20251861,595.4808693253824
FrontToBack,20251862,578.2994400501789
FrontToBack,20251863,576.0543338720579
FrontToBack,20251864,591.5365107579757
FrontToBack,20251865,581.027273963983
FrontToBack,20251866,588.5543771472007
FrontToBack,20251867,586.8017554601938
FrontToBack,20251868,607.348913564548
FrontToBack,20251869,580.7532760229193
FrontToBack,20251870,585.2242099344904
FrontToBack,20251871,596.0805796562415
FrontToBack,20251872,571.5322343346737
FrontToBack,20251873,599.7589666178618
FrontToBack,20251874,569.9665312966196
FrontToBack,20251875,590.6921443163728
FrontToBack,20251876,593.046650669393
FrontToBack,20251877,587.0437862336519
FrontToBack,20251878,603.4643021991895
FrontToBack,20251879,584.2189490130656
FrontToBack,20251880,574.0147571883786
FrontToBack,20251881,591.9568843563492
FrontToBack,20251882,598.3305057129425
FrontToBack,20251883,563.8705999968687
FrontToBack,20251884,572.518635017486
FrontToBack,20251885,592.8075239734349
FrontToBack,20251886,586.0143178372875
FrontToBack,20251887,584.7384309631752
FrontToBack,20251888,597.7759260622489
FrontToBack,20251889,575.8290483730907
FrontToBack,20251890,593.5491598068784
FrontToBack,20251891,587.7566986162062
FrontToBack,20251892,603.6574894525193
FrontToBack,20251893,584.7636994233416
FrontToBack,20251894,566.102224968612
FrontToBack,20251895,582.8644655621431
FrontToBack,20251896,583.504855339743
FrontToBack,20251897,574.6202295410171
FrontToBack,20251898,587.6004170020982
FrontToBack,20251899,598.1676480275756
FrontToBack,20251900,565.7342723808306
FrontToBack,20251901,584.2515693256194
FrontToBack,20251902,593.5406728686377
FrontToBack,20251903,560.7712014869021
FrontToBack,20251904,570.9955214921099
FrontToBack,20251905,590.1043805790664
FrontToBack,20251906,589.1816602301927
FrontToBack,20251907,566.7133899646999
FrontToBack,20251908,594.6436883252488
FrontToBack,20251909,583.9581613671162
FrontToBack,20251910,576.7789235722769
FrontToBack,20251911,572.2345282255458
FrontToBack,20251912,586.1803283154335
FrontToBack,20251913,572.522146349144
FrontToBack,20251914,574.2973300693002
FrontToBack,20251915,589.4246933515566
FrontToBack,20251916,574.2348596106123
FrontToBack,20251917,597.1745239665178
FrontToBack,20251918,611.303172019048
FrontToBack,20251919,593.4831517937711
FrontToBack,20251920,584.1134854474127
BackToFront,20250921,571.7635651676127
BackToFront,20250922,583.149136269579
BackToFront,20250923,580.8635043543887
BackToFront,20250924,593.4257647955471
BackToFront,20250925,572.2792692976565
BackToFront,20250926,567.5876748433551
BackToFront,20250927,607.0237500494507
BackToFront,20250928,575.7697919811163
BackToFront,20250929,592.6478012736704
BackToFront,20250930,635.680737245223
BackToFront,20250931,602.6039139206288
BackToFront,20250932,580.6958482006503
BackToFront,20250933,585.3051427943283
BackToFront,20250934,584.6229763354954
BackToFront,20250935,595.5537885275477
BackToFront,20250936,605.3120248392054
BackToFront,20250937,600.564168212698
BackToFront,20250938,610.82897637807
BackToFront,20250939,564.0790721040951
BackToFront,20250940,582.8506487381062
BackToFront,20250941,587.655061551775
